Local time,Open,High,Low,Close,Volume
05.04.2022 12:14:00.000 GMT+0200,1929.413,1929.488,1928.918,1928.958,21919.9993
05.04.2022 12:15:00.000 GMT+0200,1928.858,1928.998,1928.548,1928.548,26599.9995
05.04.2022 12:16:00.000 GMT+0200,1928.548,1928.783,1928.468,1928.638,9359.9996
05.04.2022 12:17:00.000 GMT+0200,1928.598,1928.968,1928.048,1928.968,23800.0005
05.04.2022 12:18:00.000 GMT+0200,1928.968,1929.238,1928.418,1928.688,39179.9994
05.04.2022 12:19:00.000 GMT+0200,1928.678,1928.678,1928.358,1928.398,34439.9996
05.04.2022 12:20:00.000 GMT+0200,1928.398,1928.518,1928.308,1928.388,30060.0007
05.04.2022 12:21:00.000 GMT+0200,1928.378,1928.623,1927.588,1927.748,21759.9999
05.04.2022 12:22:00.000 GMT+0200,1927.748,1928.148,1927.283,1928.128,28270.0006
05.04.2022 12:23:00.000 GMT+0200,1928.128,1928.198,1927.708,1927.742,24940.0008
05.04.2022 12:24:00.000 GMT+0200,1927.728,1927.813,1927.398,1927.702,21999.9999
05.04.2022 12:25:00.000 GMT+0200,1927.713,1927.713,1927.103,1927.408,25560.0009
05.04.2022 12:26:00.000 GMT+0200,1927.448,1928.558,1927.263,1928.358,31920.0009
05.04.2022 12:27:00.000 GMT+0200,1928.323,1928.648,1927.563,1927.948,38589.9991
05.04.2022 12:28:00.000 GMT+0200,1927.928,1927.978,1927.388,1927.853,27799.9993
05.04.2022 12:29:00.000 GMT+0200,1927.853,1927.873,1927.178,1927.583,41829.9995
05.04.2022 12:30:00.000 GMT+0200,1927.583,1927.943,1927.393,1927.728,28109.9994
05.04.2022 12:31:00.000 GMT+0200,1927.663,1927.663,1926.982,1927.268,45490.0004
05.04.2022 12:32:00.000 GMT+0200,1927.258,1927.338,1926.623,1926.653,43000.0015
05.04.2022 12:33:00.000 GMT+0200,1926.653,1926.733,1926.228,1926.298,26820.0003
05.04.2022 12:34:00.000 GMT+0200,1926.298,1926.723,1926.248,1926.528,47479.9983
05.04.2022 12:35:00.000 GMT+0200,1926.468,1926.528,1925.752,1925.998,43660
05.04.2022 12:36:00.000 GMT+0200,1925.992,1926.518,1925.913,1926.293,42610.0008
05.04.2022 12:37:00.000 GMT+0200,1926.288,1927.825,1926.013,1927.343,66679.9992
05.04.2022 12:38:00.000 GMT+0200,1927.333,1927.732,1927.232,1927.533,22730.0003
05.04.2022 12:39:00.000 GMT+0200,1927.568,1927.728,1927.333,1927.548,35140.0003
05.04.2022 12:40:00.000 GMT+0200,1927.538,1927.798,1927.525,1927.768,27739.9998
05.04.2022 12:41:00.000 GMT+0200,1927.768,1927.978,1927.613,1927.952,31279.9998
05.04.2022 12:42:00.000 GMT+0200,1927.952,1928.099,1927.713,1927.903,24359.9992
05.04.2022 12:43:00.000 GMT+0200,1927.898,1927.958,1927.288,1927.373,28929.9991
05.04.2022 12:44:00.000 GMT+0200,1927.383,1927.518,1927.238,1927.482,14259.9996
05.04.2022 12:45:00.000 GMT+0200,1927.482,1927.868,1927.452,1927.833,16540.0002
05.04.2022 12:46:00.000 GMT+0200,1927.823,1928.133,1927.742,1928.043,21539.9992
05.04.2022 12:47:00.000 GMT+0200,1928.043,1928.228,1927.992,1928.173,15990.0002
05.04.2022 12:48:00.000 GMT+0200,1928.173,1928.378,1927.838,1928.329,34570.0011
05.04.2022 12:49:00.000 GMT+0200,1928.329,1928.329,1927.793,1927.793,18039.9995
05.04.2022 12:50:00.000 GMT+0200,1927.788,1928.118,1927.742,1928.033,16729.9993
05.04.2022 12:51:00.000 GMT+0200,1928.033,1928.065,1927.533,1927.663,18939.9999
05.04.2022 12:52:00.000 GMT+0200,1927.683,1928.063,1927.683,1927.962,24429.9993
05.04.2022 12:53:00.000 GMT+0200,1927.978,1928.393,1927.923,1928.383,20560.0001
05.04.2022 12:54:00.000 GMT+0200,1928.383,1928.688,1928.358,1928.403,15780
05.04.2022 12:55:00.000 GMT+0200,1928.413,1928.722,1928.393,1928.722,15239.9996
05.04.2022 12:56:00.000 GMT+0200,1928.722,1929.063,1928.718,1928.948,20500.0006
05.04.2022 12:57:00.000 GMT+0200,1928.968,1929.108,1928.868,1929.045,20400.0007
05.04.2022 12:58:00.000 GMT+0200,1929.045,1929.163,1929.025,1929.025,46069.9983
05.04.2022 12:59:00.000 GMT+0200,1929.025,1929.118,1928.548,1928.663,51240.0009
05.04.2022 13:00:00.000 GMT+0200,1928.663,1929.088,1928.583,1928.683,31660.0017
05.04.2022 13:01:00.000 GMT+0200,1928.702,1929.048,1927.763,1928.638,43150.0003
05.04.2022 13:02:00.000 GMT+0200,1928.638,1928.903,1928.378,1928.903,27669.9997
05.04.2022 13:03:00.000 GMT+0200,1928.898,1929.368,1928.818,1929.308,40059.9986
05.04.2022 13:04:00.000 GMT+0200,1929.285,1929.488,1929.018,1929.018,25030.0001
05.04.2022 13:05:00.000 GMT+0200,1929.018,1929.113,1928.543,1928.663,20959.9994
05.04.2022 13:06:00.000 GMT+0200,1928.695,1928.708,1928.433,1928.658,14680
05.04.2022 13:07:00.000 GMT+0200,1928.688,1928.958,1928.688,1928.873,19780.0007
05.04.2022 13:08:00.000 GMT+0200,1928.873,1929.208,1928.863,1929.153,16860.0008
05.04.2022 13:09:00.000 GMT+0200,1929.153,1929.153,1928.998,1929.002,14949.9997
05.04.2022 13:10:00.000 GMT+0200,1928.998,1928.998,1928.478,1928.492,27270.0004
05.04.2022 13:11:00.000 GMT+0200,1928.518,1928.658,1928.338,1928.528,28799.9995
05.04.2022 13:12:00.000 GMT+0200,1928.528,1929.108,1928.408,1929.083,24010.0008
05.04.2022 13:13:00.000 GMT+0200,1929.073,1929.658,1928.673,1929.378,42180.0017
05.04.2022 13:14:00.000 GMT+0200,1929.338,1929.368,1928.968,1928.988,13720.0002
05.04.2022 13:15:00.000 GMT+0200,1928.968,1929.398,1928.908,1929.103,24269.9999
05.04.2022 13:16:00.000 GMT+0200,1929.103,1929.345,1928.908,1929.335,16559.9994
05.04.2022 13:17:00.000 GMT+0200,1929.378,1929.568,1929.378,1929.428,8469.9998
05.04.2022 13:18:00.000 GMT+0200,1929.418,1929.558,1929.068,1929.148,14800
05.04.2022 13:19:00.000 GMT+0200,1929.168,1929.308,1929.038,1929.238,23490.0005
05.04.2022 13:20:00.000 GMT+0200,1929.308,1929.378,1928.863,1928.968,39269.9987
05.04.2022 13:21:00.000 GMT+0200,1928.918,1929.028,1928.648,1928.738,38989.9984
05.04.2022 13:22:00.000 GMT+0200,1928.778,1929.038,1928.738,1928.903,37239.9986
05.04.2022 13:23:00.000 GMT+0200,1928.918,1929.208,1928.918,1929.168,12330.0003
05.04.2022 13:24:00.000 GMT+0200,1929.188,1929.198,1928.978,1929.019,20260.0006
05.04.2022 13:25:00.000 GMT+0200,1928.985,1929.148,1928.938,1928.938,19810.0004
05.04.2022 13:26:00.000 GMT+0200,1928.913,1929.008,1928.518,1928.628,21180.0002
05.04.2022 13:27:00.000 GMT+0200,1928.608,1928.848,1928.478,1928.748,10080.0004
05.04.2022 13:28:00.000 GMT+0200,1928.738,1928.738,1928.118,1928.328,22859.9999
05.04.2022 13:29:00.000 GMT+0200,1928.318,1928.638,1928.258,1928.638,22770.0006
05.04.2022 13:30:00.000 GMT+0200,1928.628,1928.658,1928.188,1928.553,42520.0015
05.04.2022 13:31:00.000 GMT+0200,1928.553,1928.653,1928.228,1928.298,32180.0001
05.04.2022 13:32:00.000 GMT+0200,1928.318,1928.508,1928.278,1928.452,30169.9992
05.04.2022 13:33:00.000 GMT+0200,1928.468,1928.468,1927.738,1928.149,34589.9984
05.04.2022 13:34:00.000 GMT+0200,1928.149,1928.158,1927.718,1927.748,24790.0002
05.04.2022 13:35:00.000 GMT+0200,1927.748,1927.918,1927.729,1927.853,27200.0004
05.04.2022 13:36:00.000 GMT+0200,1927.838,1927.953,1927.168,1927.368,38019.9999
05.04.2022 13:37:00.000 GMT+0200,1927.368,1927.448,1926.635,1926.863,24839.9992
05.04.2022 13:38:00.000 GMT+0200,1926.933,1927.313,1926.908,1927.238,17939.9997
05.04.2022 13:39:00.000 GMT+0200,1927.233,1927.438,1926.992,1927.188,22819.9996
05.04.2022 13:40:00.000 GMT+0200,1927.118,1928.248,1927.108,1927.738,28860.0009
05.04.2022 13:41:00.000 GMT+0200,1927.758,1927.798,1927.088,1927.208,36680.0018
05.04.2022 13:42:00.000 GMT+0200,1927.218,1927.418,1927.058,1927.093,25560.0009
05.04.2022 13:43:00.000 GMT+0200,1927.088,1927.433,1927.048,1927.433,15639.9999
05.04.2022 13:44:00.000 GMT+0200,1927.433,1927.483,1927.138,1927.268,16300.0003
05.04.2022 13:45:00.000 GMT+0200,1927.263,1927.503,1927.222,1927.313,23509.9997
05.04.2022 13:46:00.000 GMT+0200,1927.308,1927.628,1927.308,1927.523,23029.9998
05.04.2022 13:47:00.000 GMT+0200,1927.523,1927.813,1927.038,1927.038,37519.9988
05.04.2022 13:48:00.000 GMT+0200,1927.038,1927.418,1926.658,1926.938,51739.9982
05.04.2022 13:49:00.000 GMT+0200,1926.913,1927.258,1926.678,1927.258,18990.0007
05.04.2022 13:50:00.000 GMT+0200,1927.258,1927.528,1926.868,1927.343,36159.9997
05.04.2022 13:51:00.000 GMT+0200,1927.343,1927.398,1927.068,1927.335,26590.0008
05.04.2022 13:52:00.000 GMT+0200,1927.335,1927.335,1926.878,1927.268,24940.0008
05.04.2022 13:53:00.000 GMT+0200,1927.268,1927.508,1927.108,1927.118,21959.9996
05.04.2022 13:54:00.000 GMT+0200,1927.118,1927.478,1927.038,1927.078,24140.0003
05.04.2022 13:55:00.000 GMT+0200,1927.098,1927.478,1927.028,1927.458,21040
05.04.2022 13:56:00.000 GMT+0200,1927.448,1927.838,1927.278,1927.628,23019.9993
05.04.2022 13:57:00.000 GMT+0200,1927.638,1927.793,1927.128,1927.383,32590.0018
05.04.2022 13:58:00.000 GMT+0200,1927.383,1927.468,1927.232,1927.393,32570.0007
05.04.2022 13:59:00.000 GMT+0200,1927.393,1927.693,1927.358,1927.673,18400.0004
05.04.2022 14:00:00.000 GMT+0200,1927.673,1928.013,1927.673,1927.683,42040.0016
05.04.2022 14:01:00.000 GMT+0200,1927.753,1927.753,1927.268,1927.478,43910.0005
05.04.2022 14:02:00.000 GMT+0200,1927.478,1927.598,1926.548,1927.023,28319.9996
05.04.2022 14:03:00.000 GMT+0200,1927.003,1927.178,1926.568,1926.583,22959.9997
05.04.2022 14:04:00.000 GMT+0200,1926.588,1926.708,1925.018,1925.938,59250.0009
05.04.2022 14:05:00.000 GMT+0200,1925.938,1926.378,1925.778,1925.838,39230.0002
05.04.2022 14:06:00.000 GMT+0200,1925.888,1926.458,1925.858,1926.268,26839.9995
05.04.2022 14:07:00.000 GMT+0200,1926.278,1926.308,1923.978,1923.978,43260.0006
05.04.2022 14:08:00.000 GMT+0200,1924.018,1924.668,1924.018,1924.548,53950.0006
05.04.2022 14:09:00.000 GMT+0200,1924.518,1924.998,1924.518,1924.798,46280.0004
05.04.2022 14:10:00.000 GMT+0200,1924.728,1925.498,1924.728,1925.428,39069.999
05.04.2022 14:11:00.000 GMT+0200,1925.403,1925.403,1924.728,1925.138,61900.001
05.04.2022 14:12:00.000 GMT+0200,1925.138,1925.213,1924.648,1925.028,40610.0005
05.04.2022 14:13:00.000 GMT+0200,1925.008,1925.838,1924.928,1925.598,47680.0017
05.04.2022 14:14:00.000 GMT+0200,1925.643,1926.168,1925.643,1926.008,39329.9982
05.04.2022 14:15:00.000 GMT+0200,1925.988,1926.598,1925.378,1925.418,43310.0015
05.04.2022 14:16:00.000 GMT+0200,1925.358,1926.278,1925.248,1926.238,26459.9994
05.04.2022 14:17:00.000 GMT+0200,1926.218,1926.508,1925.988,1926.333,26489.9991
05.04.2022 14:18:00.000 GMT+0200,1926.348,1926.348,1925.483,1925.758,28589.9993
05.04.2022 14:19:00.000 GMT+0200,1925.758,1925.828,1925.113,1925.163,22830.0001
05.04.2022 14:20:00.000 GMT+0200,1925.143,1926.538,1924.863,1926.493,71829.997
05.04.2022 14:21:00.000 GMT+0200,1926.473,1927.068,1926.443,1926.768,42380.0014
05.04.2022 14:22:00.000 GMT+0200,1926.763,1927.038,1926.578,1926.953,28860.0009
05.04.2022 14:23:00.000 GMT+0200,1926.978,1927.873,1926.828,1927.738,49490.0011
05.04.2022 14:24:00.000 GMT+0200,1927.758,1930.398,1927.423,1930.073,73109.9993
05.04.2022 14:25:00.000 GMT+0200,1930.143,1930.653,1929.493,1929.528,69080.0026
05.04.2022 14:26:00.000 GMT+0200,1929.558,1929.963,1929.053,1929.708,58979.9993
05.04.2022 14:27:00.000 GMT+0200,1929.728,1929.898,1928.728,1928.978,45669.999
05.04.2022 14:28:00.000 GMT+0200,1928.898,1929.108,1928.468,1928.878,35029.9999
05.04.2022 14:29:00.000 GMT+0200,1928.838,1929.328,1928.828,1929.263,28880.0001
05.04.2022 14:30:00.000 GMT+0200,1929.288,1929.813,1929.188,1929.813,61060.0002
05.04.2022 14:31:00.000 GMT+0200,1929.823,1930.408,1929.543,1930.348,46739.9992
05.04.2022 14:32:00.000 GMT+0200,1930.383,1930.928,1930.023,1930.928,50829.9991
05.04.2022 14:33:00.000 GMT+0200,1930.935,1931.748,1930.728,1931.638,80130.0034
05.04.2022 14:34:00.000 GMT+0200,1931.668,1931.898,1930.888,1931.388,67409.9997
05.04.2022 14:35:00.000 GMT+0200,1931.368,1931.848,1931.208,1931.268,58520.0004
05.04.2022 14:36:00.000 GMT+0200,1931.268,1931.583,1930.493,1930.503,48620.0005
05.04.2022 14:37:00.000 GMT+0200,1930.528,1931.593,1930.403,1931.315,49529.9995
05.04.2022 14:38:00.000 GMT+0200,1931.298,1931.353,1930.828,1931.223,40600.0018
05.04.2022 14:39:00.000 GMT+0200,1931.223,1931.498,1931.098,1931.222,41409.9991
05.04.2022 14:40:00.000 GMT+0200,1931.222,1931.228,1930.798,1931.018,47940.0009
05.04.2022 14:41:00.000 GMT+0200,1931.028,1931.965,1930.972,1931.953,45010.0005
05.04.2022 14:42:00.000 GMT+0200,1931.955,1932.818,1931.618,1931.928,89299.9992
05.04.2022 14:43:00.000 GMT+0200,1931.928,1932.583,1931.638,1932.435,48450.0006
05.04.2022 14:44:00.000 GMT+0200,1932.443,1932.888,1932.333,1932.703,53869.9999
05.04.2022 14:45:00.000 GMT+0200,1932.705,1932.958,1932.523,1932.713,62610.0004
05.04.2022 14:46:00.000 GMT+0200,1932.698,1934.809,1932.688,1933.998,84009.9975
05.04.2022 14:47:00.000 GMT+0200,1933.998,1934.628,1933.218,1933.358,51529.9998
05.04.2022 14:48:00.000 GMT+0200,1933.378,1934.098,1933.298,1933.708,39629.9995
05.04.2022 14:49:00.000 GMT+0200,1933.638,1934.163,1933.403,1933.643,58559.9989
05.04.2022 14:50:00.000 GMT+0200,1933.613,1934.083,1933.563,1933.863,35719.9982
05.04.2022 14:51:00.000 GMT+0200,1933.853,1933.958,1933.258,1933.698,63560.0016
05.04.2022 14:52:00.000 GMT+0200,1933.718,1933.888,1933.408,1933.428,65049.9985
05.04.2022 14:53:00.000 GMT+0200,1933.428,1934.748,1933.338,1934.643,55399.999
05.04.2022 14:54:00.000 GMT+0200,1934.629,1934.869,1934.058,1934.599,69339.9981
05.04.2022 14:55:00.000 GMT+0200,1934.599,1934.898,1934.173,1934.848,54960.0013
05.04.2022 14:56:00.000 GMT+0200,1934.853,1934.978,1934.008,1934.263,66730.0001
05.04.2022 14:57:00.000 GMT+0200,1934.268,1934.558,1933.828,1933.838,38300.0001
05.04.2022 14:58:00.000 GMT+0200,1933.843,1934.918,1933.843,1934.373,58439.9998
05.04.2022 14:59:00.000 GMT+0200,1934.378,1935.178,1934.348,1935.053,55649.9995
05.04.2022 15:00:00.000 GMT+0200,1935.053,1935.578,1934.938,1935.178,63400.0003
05.04.2022 15:01:00.000 GMT+0200,1935.178,1935.558,1934.893,1935.023,41030.0009
05.04.2022 15:02:00.000 GMT+0200,1935.023,1935.383,1933.703,1933.783,49419.9991
05.04.2022 15:03:00.000 GMT+0200,1933.873,1933.963,1933.078,1933.558,37780.0018
05.04.2022 15:04:00.000 GMT+0200,1933.558,1934.618,1933.558,1934.498,48969.999
05.04.2022 15:05:00.000 GMT+0200,1934.472,1935.673,1934.338,1935.118,54049.9985
05.04.2022 15:06:00.000 GMT+0200,1935.083,1936.668,1935.068,1935.673,58389.999
05.04.2022 15:07:00.000 GMT+0200,1935.738,1936.333,1935.338,1935.568,47230.0015
05.04.2022 15:08:00.000 GMT+0200,1935.513,1935.913,1935.083,1935.138,44840.0006
05.04.2022 15:09:00.000 GMT+0200,1935.148,1935.415,1934.468,1934.758,45809.9991
05.04.2022 15:10:00.000 GMT+0200,1934.758,1934.878,1933.968,1934.108,40750.0006
05.04.2022 15:11:00.000 GMT+0200,1934.128,1934.148,1933.708,1933.978,47680.0017
05.04.2022 15:12:00.000 GMT+0200,1933.968,1933.998,1932.728,1932.788,36100.0001
05.04.2022 15:13:00.000 GMT+0200,1932.763,1933.748,1932.208,1933.728,37239.9986
05.04.2022 15:14:00.000 GMT+0200,1933.748,1934.698,1933.428,1934.698,26040.0008
05.04.2022 15:15:00.000 GMT+0200,1934.688,1935.098,1933.528,1933.788,58230.0015
05.04.2022 15:16:00.000 GMT+0200,1933.833,1934.383,1933.833,1934.338,45650.0016
05.04.2022 15:17:00.000 GMT+0200,1934.338,1934.738,1933.848,1934.668,49079.9993
05.04.2022 15:18:00.000 GMT+0200,1934.803,1934.958,1934.048,1934.838,34439.9996
05.04.2022 15:19:00.000 GMT+0200,1934.803,1935.138,1934.348,1935.113,62550.0008
05.04.2022 15:20:00.000 GMT+0200,1935.083,1935.678,1935.058,1935.253,52570.0003
05.04.2022 15:21:00.000 GMT+0200,1935.203,1936.225,1934.975,1935.928,71929.9987
05.04.2022 15:22:00.000 GMT+0200,1935.928,1936.373,1935.823,1936.043,56359.9989
05.04.2022 15:23:00.000 GMT+0200,1936.028,1937.468,1936.028,1936.518,80739.9973
05.04.2022 15:24:00.000 GMT+0200,1936.518,1937.268,1935.998,1937.028,50230.0002
05.04.2022 15:25:00.000 GMT+0200,1937.113,1937.113,1936.059,1936.368,39739.9999
05.04.2022 15:26:00.000 GMT+0200,1936.368,1938.598,1936.359,1937.929,54280.0017
05.04.2022 15:27:00.000 GMT+0200,1937.929,1939.058,1937.929,1938.718,68870.0005
05.04.2022 15:28:00.000 GMT+0200,1938.828,1938.999,1937.608,1937.809,48200.0001
05.04.2022 15:29:00.000 GMT+0200,1937.908,1938.198,1936.998,1938.073,49070.0006
05.04.2022 15:30:00.000 GMT+0200,1938.123,1938.968,1937.923,1938.578,107210.0028
05.04.2022 15:31:00.000 GMT+0200,1938.523,1940.648,1938.438,1938.648,117229.9981
05.04.2022 15:32:00.000 GMT+0200,1938.653,1940.353,1938.043,1940.293,109990.0007
05.04.2022 15:33:00.000 GMT+0200,1940.383,1942.493,1940.383,1940.828,107199.9967
05.04.2022 15:34:00.000 GMT+0200,1940.789,1942.248,1940.789,1941.178,102069.9963
05.04.2022 15:35:00.000 GMT+0200,1941.218,1941.608,1939.823,1940.078,93350.0007
05.04.2022 15:36:00.000 GMT+0200,1940.198,1941.468,1940.098,1941.058,99320.0019
05.04.2022 15:37:00.000 GMT+0200,1941.048,1941.818,1940.998,1941.459,77849.9991
05.04.2022 15:38:00.000 GMT+0200,1941.488,1942.103,1940.788,1941.749,102459.9969
05.04.2022 15:39:00.000 GMT+0200,1941.763,1942.423,1941.098,1941.768,69040.0004
05.04.2022 15:40:00.000 GMT+0200,1941.798,1942.188,1941.178,1942.078,101240.0016
05.04.2022 15:41:00.000 GMT+0200,1942.058,1942.658,1941.318,1941.338,53599.9984
05.04.2022 15:42:00.000 GMT+0200,1941.428,1942.029,1941.018,1941.868,62130.0004
05.04.2022 15:43:00.000 GMT+0200,1941.843,1942.403,1941.618,1942.403,56790.0017
05.04.2022 15:44:00.000 GMT+0200,1942.403,1943.548,1942.349,1943.453,79829.9983
05.04.2022 15:45:00.000 GMT+0200,1943.453,1943.453,1940.898,1941.318,100210.0036
05.04.2022 15:46:00.000 GMT+0200,1941.328,1941.893,1940.928,1941.768,91729.9986
05.04.2022 15:47:00.000 GMT+0200,1941.758,1942.498,1940.903,1940.938,58609.9997
05.04.2022 15:48:00.000 GMT+0200,1940.948,1941.358,1940.103,1940.698,66299.9973
05.04.2022 15:49:00.000 GMT+0200,1940.698,1941.869,1940.623,1941.869,82290.0012
05.04.2022 15:50:00.000 GMT+0200,1941.869,1942.043,1941.168,1941.278,67649.9978
05.04.2022 15:51:00.000 GMT+0200,1941.298,1941.768,1941.068,1941.338,60540.0018
05.04.2022 15:52:00.000 GMT+0200,1941.338,1941.688,1940.985,1941.448,68659.9985
05.04.2022 15:53:00.000 GMT+0200,1941.458,1941.763,1941.173,1941.418,66619.9997
05.04.2022 15:54:00.000 GMT+0200,1941.508,1941.538,1940.078,1941.213,57199.9997
05.04.2022 15:55:00.000 GMT+0200,1941.213,1941.668,1940.988,1941.358,44360.0006
05.04.2022 15:56:00.000 GMT+0200,1941.408,1942.462,1941.242,1942.368,79779.9975
05.04.2022 15:57:00.000 GMT+0200,1942.373,1942.453,1942.008,1942.318,57089.9993
05.04.2022 15:58:00.000 GMT+0200,1942.358,1942.638,1941.888,1941.928,54809.9987
05.04.2022 15:59:00.000 GMT+0200,1941.928,1942.273,1941.258,1942.113,69289.9972
05.04.2022 16:00:00.000 GMT+0200,1942.113,1944.088,1942.113,1943.948,117930.0025
05.04.2022 16:01:00.000 GMT+0200,1944.048,1944.398,1943.018,1943.365,110140.0033
05.04.2022 16:02:00.000 GMT+0200,1943.365,1944.353,1942.958,1944.053,70919.998
05.04.2022 16:03:00.000 GMT+0200,1944.048,1944.463,1943.393,1943.533,56889.9997
05.04.2022 16:04:00.000 GMT+0200,1943.583,1943.648,1941.293,1941.492,68209.9983
05.04.2022 16:05:00.000 GMT+0200,1941.492,1942.408,1940.043,1940.212,113389.9987
05.04.2022 16:06:00.000 GMT+0200,1940.118,1940.968,1939.462,1940.428,125839.9934
05.04.2022 16:07:00.000 GMT+0200,1940.443,1940.758,1939.348,1939.518,79149.9987
05.04.2022 16:08:00.000 GMT+0200,1939.528,1939.788,1937.918,1938.658,109260.0003
05.04.2022 16:09:00.000 GMT+0200,1938.668,1940.158,1938.258,1939.458,101410.0015
05.04.2022 16:10:00.000 GMT+0200,1939.443,1939.543,1938.218,1938.218,78910.0006
05.04.2022 16:11:00.000 GMT+0200,1938.218,1938.228,1937.108,1937.373,114990.0034
05.04.2022 16:12:00.000 GMT+0200,1937.373,1937.418,1933.938,1934.748,141709.9983
05.04.2022 16:13:00.000 GMT+0200,1934.708,1936.338,1934.558,1934.748,127719.9984
05.04.2022 16:14:00.000 GMT+0200,1934.728,1935.123,1934.218,1934.488,117159.9999
05.04.2022 16:15:00.000 GMT+0200,1934.483,1934.938,1933.088,1934.368,112060.003
05.04.2022 16:16:00.000 GMT+0200,1934.408,1935.163,1934.068,1934.468,98659.9997
05.04.2022 16:17:00.000 GMT+0200,1934.448,1934.448,1931.098,1932.213,111919.9991
05.04.2022 16:18:00.000 GMT+0200,1932.233,1934.298,1931.808,1934.183,90779.9974
05.04.2022 16:19:00.000 GMT+0200,1934.178,1934.668,1933.713,1933.903,99430.0023
05.04.2022 16:20:00.000 GMT+0200,1933.893,1934.703,1931.962,1932.103,92220.0009
05.04.2022 16:21:00.000 GMT+0200,1932.173,1932.583,1929.458,1929.933,104630.0009
05.04.2022 16:22:00.000 GMT+0200,1929.952,1931.928,1929.113,1931.418,138789.9965
05.04.2022 16:23:00.000 GMT+0200,1931.453,1931.903,1930.653,1931.043,84349.9973
05.04.2022 16:24:00.000 GMT+0200,1931.103,1932.483,1930.563,1932.328,93019.9996
05.04.2022 16:25:00.000 GMT+0200,1932.323,1932.968,1931.823,1932.173,78919.9993
05.04.2022 16:26:00.000 GMT+0200,1932.173,1933.048,1931.648,1933.048,80470.0032
05.04.2022 16:27:00.000 GMT+0200,1933.053,1933.323,1932.368,1932.563,62059.9985
05.04.2022 16:28:00.000 GMT+0200,1932.563,1933.563,1931.733,1933.563,55720.0015
05.04.2022 16:29:00.000 GMT+0200,1933.573,1933.808,1932.863,1933.543,48859.9986
05.04.2022 16:30:00.000 GMT+0200,1933.528,1933.903,1932.923,1933.353,59829.9988
05.04.2022 16:31:00.000 GMT+0200,1933.258,1933.793,1932.992,1933.628,43310.0015
05.04.2022 16:32:00.000 GMT+0200,1933.648,1933.818,1932.723,1933.463,53500.0004
05.04.2022 16:33:00.000 GMT+0200,1933.418,1933.418,1931.712,1932.068,74799.9996
05.04.2022 16:34:00.000 GMT+0200,1932.058,1932.263,1930.853,1930.873,92380.0021
05.04.2022 16:35:00.000 GMT+0200,1930.873,1931.373,1930.103,1930.218,68549.9981
05.04.2022 16:36:00.000 GMT+0200,1930.218,1931.768,1930.128,1931.688,71520.0007
05.04.2022 16:37:00.000 GMT+0200,1931.673,1932.118,1931.328,1932.073,59790.0003
05.04.2022 16:38:00.000 GMT+0200,1932.105,1932.843,1931.905,1932.623,62799.9976
05.04.2022 16:39:00.000 GMT+0200,1932.663,1932.933,1931.223,1931.523,65580.003
05.04.2022 16:40:00.000 GMT+0200,1931.508,1932.203,1931.363,1931.903,45000.0018
05.04.2022 16:41:00.000 GMT+0200,1931.873,1931.963,1930.163,1930.433,66449.9998
05.04.2022 16:42:00.000 GMT+0200,1930.533,1930.698,1929.588,1929.813,79439.9977
05.04.2022 16:43:00.000 GMT+0200,1929.803,1930.273,1929.283,1929.908,81500.0013
05.04.2022 16:44:00.000 GMT+0200,1929.908,1930.178,1927.848,1928.268,85479.9971
05.04.2022 16:45:00.000 GMT+0200,1928.273,1928.683,1926.968,1928.203,88809.9968
05.04.2022 16:46:00.000 GMT+0200,1928.193,1928.758,1927.813,1927.998,74450.0011
05.04.2022 16:47:00.000 GMT+0200,1927.983,1928.585,1927.758,1928.088,72580.0022
05.04.2022 16:48:00.000 GMT+0200,1928.058,1928.678,1927.498,1928.028,86340.0027
05.04.2022 16:49:00.000 GMT+0200,1928.008,1928.623,1927.423,1928.248,77979.9968
05.04.2022 16:50:00.000 GMT+0200,1928.268,1931.018,1927.823,1930.738,100290.0004
05.04.2022 16:51:00.000 GMT+0200,1930.728,1931.993,1930.293,1930.363,76289.9965
05.04.2022 16:52:00.000 GMT+0200,1930.363,1931.418,1929.648,1930.963,65619.9977
05.04.2022 16:53:00.000 GMT+0200,1930.993,1931.025,1930.353,1930.678,65009.9963
05.04.2022 16:54:00.000 GMT+0200,1930.678,1931.308,1930.398,1931.033,63500.002
05.04.2022 16:55:00.000 GMT+0200,1931.033,1931.383,1930.613,1930.663,51359.9999
05.04.2022 16:56:00.000 GMT+0200,1930.613,1932.363,1930.543,1932.193,73760.0029
05.04.2022 16:57:00.000 GMT+0200,1932.185,1932.228,1931.283,1931.638,47959.9983
05.04.2022 16:58:00.000 GMT+0200,1931.638,1931.698,1930.492,1931.353,46530.0009
05.04.2022 16:59:00.000 GMT+0200,1931.363,1931.368,1930.403,1930.663,50810.0018
05.04.2022 17:00:00.000 GMT+0200,1930.623,1930.628,1929.768,1930.198,63309.9973
05.04.2022 17:01:00.000 GMT+0200,1930.183,1930.643,1929.998,1930.388,63170.0009
05.04.2022 17:02:00.000 GMT+0200,1930.358,1930.358,1929.528,1929.578,50820.0005
05.04.2022 17:03:00.000 GMT+0200,1929.568,1931.328,1929.323,1931.313,42050.0003
05.04.2022 17:04:00.000 GMT+0200,1931.318,1931.778,1930.958,1931.712,57760.0002
